price_cr,bhk,bathroom,balcony,addl_room,floor_rise,area_sqm,area_type,age,society,locality,furnishDetails,nearby_loc
1.35,3,3,3,1,mid,139.35,Super Built up,old,Shri Banke Bihari Society,Sector 56 Gurgaon,"['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '2 Geyser', '8 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Sector metro station', 'Sector metro station', 'Sector 54 chowk metro station', 'Sanatan Dharm Mandir', 'Radhakrishna Shani Mandir', 'State bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Indusind bank ATM', 'Arunodaya Deseret Eye Hospital', 'Surgicare Hospital Gurgaon', 'Kriti Hospital', 'pracksht hospital', 'Anand Hospital Gurgaon', 'HUDA Office Complex', 'Medisca', 'Apollo Pharmacy', 'Intellion Park', 'International Tech Park', 'HCG CNG Station', 'Heera Fuel Station', 'State bank of india', 'Kotak mahindra bank', 'Indusind bank', 'Hdfc bank', 'Icici bank', 'Axis bank', 'Hdfc bank and atm', 'Hdfc bank & atm', '222', 'Wat-a-Burger', 'Burger Singh', 'Bikanerwala', 'Naivedyam Restaurant', 'Pizza Hut', 'Clock tower', 'Starbucks', 's Jr."", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
1.15,2,2,3,1,high,123.1,Super Built up,new,Indiabulls Centrum Park,Sector 103 Gurgaon,"['2 Wardrobe', '1 Water Purifier', '3 Fan', '2 Geyser', '1 Stove', '8 Light', '2 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Gurgaon Dreamz Mall', 'HUDA Market, Sector 14', 'Dwarka Expressway', 'Delhi Gurgaon Expressway', 'S N International School', 'The NorthCap University', 'Metro Hospital, Palam Vihar', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'Emaar Business Park', 'Country Inn and Suites by Radisson', 'Sector 29 Gurgaon Pubs and Bars', 'HUDA Mini Golf Course', 'Infinitys Badminton Academy', 'F9 Go Karting Gurgaon']"
2.95,3,4,2,0,high,186.08,Super Built up,new,Sobha City,Sector 108 Gurgaon,"['3 Wardrobe', '11 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Dwarka Sector 21', 'Dwarka Expressway', 'Vasant Kunj', 'The Shikshiyan School', 'The NorthCap University', 'Rions Hospital', 'IGI Airport', 'Gurgaon', 'WTC Plaza', 'Luxus Haritma Resort', 'Fun N Food WaterPark', 'BSF Golf Course', 'Nehru Stadium']"
3.4,3,4,3,1,high,219.07,Super Built up,new,M3M Merlin,Sector 67 Gurgaon,"['5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '8 Light', '5 AC', '1 Chimney', '1 Curtains', '1 Modular Kitchen', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Airia Mall', 'Golf Course Extension Road', 'Alpine Convent School', 'DPG Institute of Technology', 'MKD Hospital', 'Indira Gandhi International Airport', 'Lemon Tree Hotel, Sohna Road', 'SkyJumper Trampoline Park', 'DLF Golf and Country Club', 'PVR Drive in Theatre']"
2.8,3,3,3,1,low,190.27,Super Built up,new,M3M Merlin,Sector 67 Gurgaon,"['1 Water Purifier', '5 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '3 Geyser', '1 Stove', '13 Light', '5 AC', '4 TV', '1 Curtains', '1 Modular Kitchen', '1 Chimney', '3 Wardrobe', '3 Bed', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Airia Mall', 'Golf Course Extension Road', 'Alpine Convent School', 'DPG Institute of Technology', 'MKD Hospital', 'Indira Gandhi International Airport', 'Lemon Tree Hotel, Sohna Road', 'SkyJumper Trampoline Park', 'DLF Golf and Country Club', 'PVR Drive in Theatre']"
2.15,3,4,3,1,high,194.63,Super Built up,new,ATS Kocoon,Sector 109 Gurgaon,[],"['Jagdish Super Market', 'Dwarka', 'Euro International School', 'Gyaananda School', 'SCR Model School', 'Radha Krishan Mandir', 'ICICI BANK ATM, Annapurna MKT', 'ESIC Dispensary', 'IGIA Airport', 'Canara Bank New Palam Vihar', 'Gurgaon Gramin Bank', 'Daultabad Stadium', 'Bharat Petroleum Shree Shyam Filling', 'The Club, International City', 'Conscient One']"
1.76,3,3,3,0,low,157.19,Super Built up,new,Shapoorji Pallonji Joyville Gurugram,Sector 102 Gurgaon,[],"['Khan Market', 'The Esplanade Mall', 'Dwarka Expressway', 'Garhi Road', 'Delhi Public School', 'SGT University', 'Aryan Hospital', 'Indira Gandhi Int. Airport', 'Basai Dhankot', 'The Executive Centre', 'Inde Hotels & Resorts', 'Appu Ghar', 'DLF Golf and Country Club']"
3.45,4,5,3,1,high,274.06,Super Built up,new,Puri Diplomatic Greens,Sector 111 Gurgaon,[],"['Dwarka Sector 21 Metro Station', 'Gurgaon Dreamz Mall', 'Dwarka Expressway', 'Delhi', 'Delhi Jaipur Highway', 'Red Roses Public School', 'The NorthCap University', 'Metro Hospital, Palam Vihar', 'Indira Gandhi International Airport', 'The Oberoi, Gurgaon']"
3.3,4,5,3,1,mid,311.23,Super Built up,new,Indiabulls Enigma,Sector 110 Gurgaon,[],"['Dwarka Sector 21 Metro Station', 'Gurgaon Dreamz Mall', 'HUDA Market, Sector 14', 'Dwarka Expressway', 'Delhi Gurgaon Expressway', 'Sanskar Bharti Public School', 'The NorthCap University', 'Manipal Hospital, Gurugram', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'The Oberoi, Gurgaon', 'Fun N Food Village', 'InfinityS Badminton Academy', 'F9 Go Karting Gurgaon', 'SCC Rooftop Drive-In']"
1.75,3,4,3,1,high,212.75,Super Built up,new,ATS Triumph,Sector 104 Gurgaon,[],"['IFFCO Chowk Metro Station', 'The Esplanade Mall', 'Dhanwapur Road', 'Dwarka Expressway', 'Govt. PG College', 'Delhi Public School', 'The NorthCap University', 'Shree Krishna Hospital', 'Indira Gandhi International Airport', 'Basai Dhankot', 'The Executive Centre', 'Park Inn', 's Water Park"", ']"
2.78,4,4,3,1,high,292.64,Super Built up,new,ATS Triumph,Sector 104 Gurgaon,[],"['IFFCO Chowk Metro Station', 'The Esplanade Mall', 'Dhanwapur Road', 'Dwarka Expressway', 'Govt. PG College', 'Delhi Public School', 'The NorthCap University', 'Shree Krishna Hospital', 'Indira Gandhi International Airport', 'Basai Dhankot', 'The Executive Centre', 'Park Inn', 's Water Park"", ']"
1.42,4,6,3,1,high,218.79,Super Built up,new,Paras Dews,Sector 106 Gurgaon,[],"['MG Road Metro Station', 'NeoSquare Shopping Mall', 'Dwarka Expressway', 'Glorious World School', 'DPG Institute of Technology', 'Chirag Hospital', 'Indira Gandhi International Airport', 'Gurgaon', 'Country Inn & Suites by Radisson', 'SkyJumper Trampoline Park', 'Hamoni Golf Camp']"
2.4,4,4,3,0,high,200.86,Super Built up,new,Shapoorji Pallonji Joyville Gurugram,Sector 102 Gurgaon,[],"['Khan Market', 'The Esplanade Mall', 'Dwarka Expressway', 'Garhi Road', 'Delhi Public School', 'SGT University', 'Aryan Hospital', 'Indira Gandhi Int. Airport', 'Basai Dhankot', 'The Executive Centre', 'Inde Hotels & Resorts', 'Appu Ghar', 'DLF Golf and Country Club']"
2.28,4,5,3,0,high,258.18,Super Built up,new,Experion The Heartsong,Sector 108 Gurgaon,[],"['Galleria 108 Mall', 'Dwarka Expressway', 'Central Peripheral Road', 'The Shikshiyan School', 'Manipal Hospital', 'Indira Gandhi International Airport', 'Vivanta New Delhi, Dwarka', 'SkyJumper Trampoline Park', 'Fun N Food Village']"
1.9,2,2,2,0,high,128.3,Super Built up,new,Sobha City,Sector 108 Gurgaon,[],"['Dwarka Sector 21', 'Dwarka Expressway', 'Vasant Kunj', 'The Shikshiyan School', 'The NorthCap University', 'Rions Hospital', 'IGI Airport', 'Gurgaon', 'WTC Plaza', 'Luxus Haritma Resort', 'Fun N Food WaterPark', 'BSF Golf Course', 'Nehru Stadium']"
3.25,3,3,3,0,high,192.5,Super Built up,new,Sobha City,Sector 108 Gurgaon,[],"['Dwarka Sector 21', 'Dwarka Expressway', 'Vasant Kunj', 'The Shikshiyan School', 'The NorthCap University', 'Rions Hospital', 'IGI Airport', 'Gurgaon', 'WTC Plaza', 'Luxus Haritma Resort', 'Fun N Food WaterPark', 'BSF Golf Course', 'Nehru Stadium']"
1.6,3,3,3,1,high,236.44,Super Built up,new,SBTL Caladium,Sector 109 Gurgaon,[],"['Palam Vihar Vyapar kendra', 'Chirag Hospital Pvt. Ltd', 'R K Hospital Gurgaon', 'Bhardwaj Hospital', 'Kalyan Hospital Gurgaon', 'Dr. Hitesh Dawar', 'Jiya Clinic', 'Dr. Mittal Clinic', 'Sneh Hospital Gurgaon', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']"
4.45,4,5,3,0,high,603.87,Carpet,new,ATS Triumph,Sector 104 Gurgaon,[],"['IFFCO Chowk Metro Station', 'The Esplanade Mall', 'Dhanwapur Road', 'Dwarka Expressway', 'Govt. PG College', 'Delhi Public School', 'The NorthCap University', 'Shree Krishna Hospital', 'Indira Gandhi International Airport', 'Basai Dhankot', 'The Executive Centre', 'Park Inn', 's Water Park"", ']"
0.82,2,2,3,0,mid,126.91,Super Built up,new,M3M Woodshire,Sector 107 Gurgaon,[],"['Signum 107', 'Nora Solomon Medicenter', 'Indira Gandhi International Airport', 'The Shikshiyan School', 'Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy']"
0.5,3,2,2,1,mid,59.92,Carpet,new,Signature Global Solera,Sector 107 Gurgaon,,"['Gurgaon Dreamz Mall', 'Dwarka Expressway', 's Central Academy"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
0.52,3,2,2,1,mid,59.92,Carpet,new,Signature Global Solera,Sector 107 Gurgaon,"['3 Wardrobe', '4 Fan', '6 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Gurgaon Dreamz Mall', 'Dwarka Expressway', 's Central Academy"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
0.28,2,2,2,0,mid,45.43,Carpet,new,Signature Global Solera,Sector 107 Gurgaon,,"['Gurgaon Dreamz Mall', 'Dwarka Expressway', 's Central Academy"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
0.29,2,2,2,0,low,45.43,Carpet,new,Signature Global Solera,Sector 107 Gurgaon,,"['Gurgaon Dreamz Mall', 'Dwarka Expressway', 's Central Academy"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
0.97,2,2,3,1,high,97.55,Carpet,new,Experion The Heartsong,Sector 108 Gurgaon,[],"['Galleria 108 Mall', 'Dwarka Expressway', 'Central Peripheral Road', 'The Shikshiyan School', 'Manipal Hospital', 'Indira Gandhi International Airport', 'Vivanta New Delhi, Dwarka', 'SkyJumper Trampoline Park', 'Fun N Food Village']"
0.8,2,2,3,0,mid,126.91,Super Built up,new,M3M Woodshire,Sector 107 Gurgaon,"['2 Wardrobe', '5 Fan', '1 Exhaust Fan', '5 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Signum 107', 'Nora Solomon Medicenter', 'Indira Gandhi International Airport', 'The Shikshiyan School', 'Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy']"
1.45,3,3,3,1,high,153.29,Super Built up,new,Emaar Gurgaon Greens,Sector 102 Gurgaon,,"['JMS Marine Square Mall', 'Dwarka Expressway', 'Basai Road', 'Prime Scholars Int. School', 'DPG Institute of Technology', 'Vibrant Hospital', 'Indira Gandhi International Airport', 'IMT Manesar', 'SkyJumper Trampoline Park', 'Ramgarh Farms & Resort']"
0.55,3,2,1,0,low,78.97,Carpet,new,Laxmi Apartment,Sai Kunj,"['1 Fan', '1 Light', '1 Wardrobe', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Palam Vihar Vyapar kendra', 'Palam triangle', 'HUDA Sector 23 Market', 'Ram Mandir', 'Kalyan Hospital Gurgaon', 'Metro Hospital and Heart Institute Gurgaon', 'S Dental Care and Implant Centre"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ""McDonald', 'Cafe Coffee Day', 'Pizza Hut', 's Pizza"", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
1.1,2,2,3,1,high,144.0,Super Built up,new,Pareena Coban Residences,Sector 99A Gurgaon,"['1 Modular Kitchen', '4 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Gopal Super Market', 'Little Need Super Market', 'JMS Marine Square Mall', 'Adarsh Public School', 'Basant Lal Memorial College', 'Govt School', 'Rishikul College', 'HDFC Bank ATM', 'Shri Balaji Hospital', 'Shree Krishna Hospital', 'IGI Airport', 'YES Bank', 'Bank of Baroda', 'Garhi Harsaru Junction', 'Park INN']"
1.4,2,2,2,1,high,137.87,Super Built up,new,Ireo The Corridors,Sector 67A Gurgaon,[],"['Huda Metro Station (Gurugram)', 'Paras Trinity Mall', 'Southern Peripheral Road', 'Lovely Public School', 'KIIT College of Engineering', 'Indira Gandhi International Airport', 'AIPL Business Centre', 'Lemon Tree Hotel, Sohna Road', 'Radisson Hotel', 'De Adventure Park', 'Teri Golf Course', 'PVR Drive in Theatre']"
1.42,3,3,2,1,high,146.6,Super Built up,new,Tulip Violet,Sector 69 Gurgaon,"['3 Wardrobe', '7 Fan', '1 Exhaust Fan', '3 Geyser', '10 Light', '3 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Airia Mall Sector 68', 'Southern Peripheral Road', 'Golf Course Extension Rd', 'Imperio School', 'DPG Institute of Technology', 'Ektaa Hospitals', 'Indira Gandhi International Airport', 'Vipul Trade Business Centre', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park']"
2.95,4,5,3,1,high,239.32,Super Built up,new,DLF The Primus,Sector 82A Gurgaon,"['1 Water Purifier', '7 Fan', '1 Fridge', '4 Geyser', '1 Stove', '6 AC', '1 Chimney', '3 Curtains', '1 Modular Kitchen', '4 Wardrobe', '1 Microwave', '1 Washing Machine', 'No Bed', 'No Dining Table', 'No Exhaust Fan', 'No Light', 'No Sofa', 'No TV']","['Sapphire 83', 'NH 48', 'Cambridge Montessori', 'Miracles Apollo Hospital', 'IGI Airport', 'Garhi Harsaru Junction', 'Hyatt Regency']"
2.6,2,2,3,0,high,226.78,Super Built up,new,Experion Windchants,Sector 112 Gurgaon,"['7 Fan', '1 Exhaust Fan', '1 Geyser', '8 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Ansal Plaza', 'Dwaraka Expressway', 'First Step Play School', 'Sri Ma Montessori International', 'Jai Sai Ram Hospital', 'Park Hospital', 'IGI Airport', 'Gurgaon Railway Station']"
1.1,3,3,3,0,mid,163.7,Super Built up,new,Ansal Housing Highland Park,Sector 103 Gurgaon,,"['Dr. Hitesh Dawar', 'Bhardwaj Hospital', 'R K Hospital Gurgaon', 'Shree Krishna Hospital Gurgaon', 'Chirag Hospital Pvt. Ltd', 'Prateek Nursing Home And Polyclinic', 'Esic Hospital Gurugram', 'Kr Dental Hub', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station', 'Basai dhankot railway station']"
0.75,2,2,3,1,high,126.91,Super Built up,new,M3M Woodshire,Sector 107 Gurgaon,"['5 Fan', '1 Exhaust Fan', '1 Geyser', '5 Light', '4 AC', '1 Curtains', 'No Bed', 'No Chimney', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Signum 107', 'Nora Solomon Medicenter', 'Indira Gandhi International Airport', 'The Shikshiyan School', 'Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy']"
1.3,3,3,3,1,mid,180.51,Super Built up,new,M3M Woodshire,Sector 107 Gurgaon,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '1 Geyser', '5 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Signum 107', 'Nora Solomon Medicenter', 'Indira Gandhi International Airport', 'The Shikshiyan School', 'Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy']"
1.49,3,4,3,1,mid,219.34,Super Built up,new,M3M Woodshire,Sector 107 Gurgaon,"['3 Wardrobe', '7 Fan', '1 Exhaust Fan', '2 Geyser', '11 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Signum 107', 'Nora Solomon Medicenter', 'Indira Gandhi International Airport', 'The Shikshiyan School', 'Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy']"
1.19,2,2,3,1,high,151.25,Super Built up,new,Godrej Oasis,Sector 88A Gurgaon,"['2 Wardrobe', '5 Fan', '1 Geyser', '5 Light', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Double Infinity market', 'Pataudi road', 'Dwarka expressway', 'Kidzee', 'RPS International School', 'Aman Hospital', 'Bamroli Cricket Ground']"
1.15,2,2,3,1,high,150.13,Super Built up,new,Godrej Oasis,Sector 88A Gurgaon,"['4 Fan', '4 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Double Infinity market', 'Pataudi road', 'Dwarka expressway', 'Kidzee', 'RPS International School', 'Aman Hospital', 'Bamroli Cricket Ground']"
1.0,3,4,3,1,low,184.97,Super Built up,new,Satya The Hermitage,Sector 103 Gurgaon,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '2 Geyser', '5 Light', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Metro Hospital, Palam Vihar', 'Huda Metro Station', 'Gurgaon Dreamz Mall', 'HUDA Market, Sector 14', 'Dwarka Expressway', 'Delhi Jaipur Expressway', 'Hero Honda Chowk', 'S N International School', 'The NorthCap University', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'infinity Business Park', 'InfinityS Badminton Academy', 'F9 Go Karting Gurgaon', 'SkyJumper Trampoline Park Gurgaon']"
0.78,2,2,2,1,low,115.66,Super Built up,new,Vatika Gurgaon 21,Sector 83 Gurgaon,"['5 Fan', '1 Exhaust Fan', '3 Geyser', '5 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Huda Metro Station (Gurugram)', 'Sapphire 83 Mall', 'Vatika Sector Road', 'Gurgaon - Delhi Expy', 'Dwarka Expy', 'Euro International School, Sec 84', 'DPG Degree College', 'Aarvy Healthcare Super Speciality', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction']"
1.15,3,3,2,1,low,183.95,Super Built up,new,Vatika Gurgaon 21,Sector 83 Gurgaon,"['5 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '6 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Huda Metro Station (Gurugram)', 'Sapphire 83 Mall', 'Vatika Sector Road', 'Gurgaon - Delhi Expy', 'Dwarka Expy', 'Euro International School, Sec 84', 'DPG Degree College', 'Aarvy Healthcare Super Speciality', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction']"
2.2,3,4,3,1,high,199.65,Super Built up,new,Conscient Heritage Max,Sector 102 Gurgaon,"['3 Wardrobe', '6 Fan', '4 Geyser', '1 Stove', '10 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Huda Metro Station', 'Ocus Medley Mall', 'The Esplanade Mall', 'Gurugram Road', 'Dwarka Expy', 'Prime Scholars International School', 'DPG Degree College', 'The Signature Advanced Super Speciality', 'Indira Gandhi Intl Airport', 'Basai Dhankot Railway Station', 'Altrade Business Centre', 'Holiday Inn Gurugram Sector 90', 'SkyJumper Trampoline Park Gurgaon', 'Hamoni Golf Camp', 'Nehru Stadium']"
1.55,3,3,3,1,low,185.81,Super Built up,old,Shree Arihant Apartment,Sector 54 Gurgaon,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '9 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Sector 54 chowk metro station', 'Sector metro station', 'Sector metro station', 'Sector 53-54 metro station', 'Sanatan Dharm Mandir', 'Radhakrishna Shani Mandir', 'Icici bank ATM', 'Citi bank ATM', 'Indusind bank ATM', 'State bank ATM', 'Icici bank ATM', 'Arunodaya Deseret Eye Hospital', 'Surgicare Hospital Gurgaon', 'Kriti Hospital', 'Anand Hospital Gurgaon', 'pracksht hospital', 'Paras Hospital Gurgaon', 'HUDA Office Complex', 'Apollo Pharmacy', 'Medisca', 'Intellion Park', 'HCG CNG Station', 'Heera Fuel Station', 'State bank of india', 'Indusind bank', 'Kotak mahindra bank', 'Hdfc bank', 'Icici bank', 'Axis bank', 'Hdfc bank & atm', 'Hdfc bank and atm', '222', 'Bikanerwala', 'Wat-a-Burger', 'Burger Singh', 'Naivedyam Restaurant', 'Pizza Hut', 'Clock tower', 'Starbucks', 's Jr."", ', ', ', ', ', ', ', ', ', ', ', ', ', ', ']"
1.55,3,3,2,1,high,146.6,Super Built up,new,Tulip Violet,Sector 69 Gurgaon,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '12 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Airia Mall Sector 68', 'Southern Peripheral Road', 'Golf Course Extension Rd', 'Imperio School', 'DPG Institute of Technology', 'Ektaa Hospitals', 'Indira Gandhi International Airport', 'Vipul Trade Business Centre', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park']"
